-1	42	56	266	182	70	112	0	210	126	238	140	14	252	168	
196	-1	0	252	266	126	56	70	98	182	154	168	224	210	112	
224	84	-1	28	238	112	42	154	182	140	70	210	168	126	252	
85	141	197	-1	43	15	155	99	239	71	169	127	113	183	57	
30	16	100	212	-1	142	72	198	156	58	114	2	86	170	226	
156	240	268	226	254	-1	198	212	2	170	86	58	100	30	44	
18	270	172	32	186	130	-1	242	88	102	46	214	144	228	256	
228	4	74	256	270	116	60	-1	18	46	158	32	186	88	172	
6	34	48	62	76	104	160	202	-1	146	118	174	216	188	230	
189	21	231	133	119	77	203	217	259	-1	91	161	175	63	35	
37	51	9	107	177	163	191	65	23	247	-1	149	135	233	261	
10	38	24	66	80	136	94	178	248	255	220	-1	262	206	52	
80	10	38	24	150	234	66	94	108	52	206	192	-1	248	220	
25	137	193	11	67	95	151	165	53	221	81	109	179	-1	39	
97	27	13	162	125	181	83	237	69	209	195	153	139	265	-1	
