-1	107	16	100	135	128	51	149	65	163	79	177	184	
30	-1	44	23	58	86	93	261	163	72	177	100	128	
90	146	-1	160	174	104	20	244	188	76	202	230	132	
34	132	48	-1	90	174	62	76	104	216	230	202	188	
20	188	34	272	-1	160	202	48	76	62	104	216	244	
24	150	38	80	94	-1	192	108	136	178	248	164	206	
167	223	181	237	83	69	-1	139	125	97	55	153	251	
41	181	55	167	125	223	27	-1	69	153	83	195	97	
153	251	27	181	167	55	41	265	-1	83	237	223	195	
225	141	169	57	197	43	211	239	15	-1	29	253	267	
142	16	72	156	184	170	198	254	100	128	-1	44	226	
58	170	86	128	72	30	268	16	142	184	212	-1	240	
45	199	213	17	143	73	31	171	87	101	59	157	-1	
