-1	103	271	19	61	89	5	33	145	47	229	187	257	159	75	
23	-1	135	37	233	93	219	107	261	191	149	163	177	51	205	
204	64	-1	78	260	148	92	50	246	176	8	120	218	190	106	
201	131	229	-1	33	117	61	187	243	89	271	159	145	215	257	
126	98	56	112	-1	42	70	224	140	182	154	196	168	210	238	
175	273	35	49	105	-1	259	203	189	77	245	217	161	231	21	
94	80	164	150	206	136	-1	262	66	248	24	178	52	108	192	
171	241	129	45	87	3	101	-1	73	115	199	269	213	255	17	
217	77	161	105	49	63	175	7	-1	231	91	273	203	35	133	
135	30	240	23	9	268	170	37	156	-1	219	212	226	65	51	
130	18	214	172	4	144	186	60	256	102	-1	32	46	74	158	
51	247	233	93	135	65	37	177	149	107	191	-1	79	205	261	
192	66	38	206	94	262	234	136	10	150	108	164	-1	24	248	
239	113	29	57	15	85	43	183	99	141	225	127	155	-1	197	
10	3	45	66	150	101	87	80	213	129	38	143	185	94	-1	
