-1	90	216	258	104	160	174	20	62	202	272	146	76	
27	-1	69	83	125	139	153	167	181	195	237	251	223	
132	146	-1	188	160	48	76	34	20	62	244	272	104	
48	20	90	-1	62	76	34	272	230	132	104	244	174	
34	48	230	146	-1	90	132	174	76	272	202	216	188	
231	273	175	217	245	-1	105	63	259	147	21	35	203	
245	63	259	203	21	210	-1	231	273	189	161	49	217	
190	78	204	162	260	134	148	-1	246	106	218	92	50	
163	37	107	149	205	191	93	23	-1	219	51	177	135	
94	262	136	248	38	52	80	178	66	-1	206	164	24	
55	41	27	167	69	83	97	139	195	125	-1	223	251	
41	97	55	69	27	125	139	195	83	237	153	-1	265	
15	57	43	29	85	99	127	155	211	141	183	169	-1	
