-1	67	11	53	151	179	263	25	137	165	235	109	39	207	
4	-1	32	18	60	74	46	130	102	88	144	214	158	256	
79	191	-1	149	51	135	107	219	205	37	163	93	247	233	
221	95	25	-1	137	39	193	263	249	109	11	235	67	179	
19	173	117	47	-1	159	103	187	229	201	75	271	243	145	
31	10	17	143	66	-1	213	171	45	129	80	164	108	185	
93	163	177	79	23	149	-1	247	233	65	219	205	51	37	
192	52	66	164	38	94	10	-1	108	80	136	178	206	150	
215	187	89	5	131	117	145	257	-1	19	159	33	75	201	
247	177	261	205	93	51	135	233	219	-1	149	9	23	191	
0	28	42	84	168	196	98	56	70	210	-1	224	112	126	
15	113	1	29	43	57	85	99	141	169	155	-1	183	197	
104	230	62	216	34	6	188	90	174	118	202	258	-1	272	
120	134	8	92	218	246	260	22	50	106	64	78	162	-1	
