-1	46	242	144	18	60	88	102	4	172	200	228	270	256	
248	-1	178	80	38	66	108	262	136	150	192	220	94	206	
40	54	-1	96	26	82	68	33	152	5	103	117	89	124	
50	8	232	-1	246	106	176	120	204	190	92	22	148	260	
131	271	159	75	-1	33	103	145	47	89	229	215	5	201	
185	3	17	171	255	-1	129	199	143	101	213	45	227	157	
161	231	189	35	259	7	-1	217	147	49	273	133	203	77	
12	124	110	26	54	138	40	-1	68	194	222	82	152	166	
216	20	62	265	174	76	244	160	-1	132	188	90	251	230	
80	24	262	66	178	164	248	94	220	-1	108	38	10	136	
8	50	218	162	22	120	64	78	36	204	-1	246	176	148	
74	32	200	102	60	242	18	4	256	144	158	-1	172	186	
35	161	21	217	189	133	119	63	105	231	259	49	-1	245	
23	16	9	30	65	37	2	44	51	58	72	86	100	-1	
