-1	164	192	234	262	52	206	80	136	94	10	38	150	108	248	
227	-1	255	157	241	45	185	269	73	24	129	199	213	171	101	
92	50	-1	162	22	36	218	246	190	8	260	232	64	106	176	
72	16	226	-1	86	128	156	212	170	142	198	254	30	240	58	
58	2	156	184	-1	72	198	170	100	268	226	128	16	212	142	
217	106	238	22	176	-1	224	64	210	78	231	190	246	252	260	
65	93	79	9	135	149	-1	37	247	233	177	107	163	191	51	
242	144	4	88	256	200	102	-1	158	172	60	130	32	46	74	
24	150	108	262	206	94	178	52	-1	164	38	80	234	66	192	
198	86	184	44	-1	2	170	30	58	-1	212	72	100	156	254	
179	193	95	67	81	165	263	137	249	109	-1	151	207	53	235	
156	30	16	100	44	58	2	226	268	240	86	-1	142	184	170	
86	58	170	268	254	156	72	184	128	226	44	212	-1	198	240	
177	37	205	93	149	135	261	233	219	51	247	9	79	-1	163	
15	-1	29	120	8	183	211	197	85	113	155	92	134	225	-1	
