-1	27	223	153	55	97	139	83	251	69	195	125	237	
157	-1	199	101	59	31	143	87	17	171	185	227	241	
14	42	-1	182	210	266	28	140	126	84	238	98	154	
77	175	105	-1	21	133	147	161	189	203	217	245	231	
268	254	72	86	-1	170	240	16	184	142	128	198	226	
181	139	195	69	41	-1	83	237	153	27	55	223	251	
44	72	170	16	100	212	-1	226	198	128	156	254	268	
212	268	254	30	156	128	58	-1	72	184	170	44	100	
23	93	37	58	65	51	135	149	-1	44	30	170	205	
133	35	189	63	77	91	21	49	161	-1	175	147	105	
51	65	23	37	191	149	79	93	107	261	-1	135	163	
36	22	162	92	50	64	106	176	78	232	204	-1	190	
168	126	56	42	28	14	182	196	140	210	70	84	-1	
