-1	80	192	234	150	52	248	38	206	94	10	108	24	262	164	
227	-1	45	73	241	129	59	87	157	24	143	269	171	213	255	
78	162	-1	176	232	64	106	190	36	8	218	92	260	50	22	
16	184	58	-1	72	100	254	268	128	142	170	198	212	226	240	
86	2	100	156	-1	142	170	128	254	268	226	212	16	184	44	
210	36	224	22	78	-1	217	176	238	106	260	162	204	252	246	
135	177	247	163	37	149	-1	79	261	205	65	233	9	191	51	
102	200	4	46	214	60	158	-1	32	242	186	256	130	74	172	
66	234	178	248	24	94	108	136	-1	164	38	192	80	52	150	
240	198	212	30	-1	184	2	44	58	-1	86	156	254	170	72	
137	249	95	109	165	193	207	53	263	151	-1	81	235	179	67	
184	100	254	86	58	44	30	142	72	226	16	-1	170	128	2	
142	30	156	44	198	72	86	226	184	100	128	240	-1	268	58	
177	149	205	37	9	135	93	247	219	79	107	65	163	-1	233	
29	15	197	8	113	85	183	92	225	-1	211	134	120	155	-1	
