-1	263	221	151	179	11	235	95	249	137	193	67	165	39	81	
125	-1	83	251	237	111	27	139	223	13	209	41	97	181	55	
52	192	-1	136	10	24	66	108	38	164	178	94	150	248	262	
26	166	208	-1	68	96	54	124	82	180	236	12	194	110	222	
244	20	90	132	-1	118	146	62	104	160	188	174	230	202	48	
76	48	104	6	272	-1	132	174	34	20	230	188	244	62	202	
4	88	172	116	214	256	-1	32	46	102	200	270	74	158	60	
256	66	270	38	150	52	164	-1	178	80	10	24	234	206	192	
112	70	126	154	42	252	196	56	-1	168	182	238	210	28	266	
209	153	237	265	27	125	41	251	97	-1	55	111	223	195	69	
22	36	78	50	260	92	106	120	64	148	-1	134	204	162	218	
198	170	254	128	16	86	184	212	100	2	72	-1	30	58	226	
56	0	14	42	126	182	154	70	140	84	112	266	-1	238	252	
103	5	19	187	33	215	229	47	89	117	243	145	173	-1	131	
239	197	29	1	183	15	127	43	85	141	99	155	169	211	-1	
