-1	41	55	97	27	223	265	83	167	139	153	125	251	
129	-1	45	269	31	171	59	185	213	227	157	87	255	
238	196	-1	252	14	210	168	98	140	126	70	28	154	
21	63	91	-1	105	147	175	161	189	231	203	259	217	
198	240	184	44	-1	268	72	254	86	212	226	142	128	
69	27	41	83	97	-1	55	181	125	153	167	195	237	
184	142	86	16	156	254	-1	226	100	198	240	44	30	
212	72	268	58	170	16	128	-1	156	30	142	240	44	
65	16	23	30	149	37	163	51	-1	44	58	72	79	
49	21	35	133	63	77	91	105	203	-1	217	245	175	
79	93	135	37	163	65	107	261	177	149	-1	233	51	
36	148	106	78	204	50	190	64	134	162	22	-1	92	
14	98	224	70	56	140	210	196	182	84	266	168	-1	
