-1	33	145	243	173	47	75	201	89	117	159	131	187	215	271	
258	-1	265	69	167	209	13	272	202	20	76	104	174	132	230	
63	189	-1	175	259	21	245	161	231	35	91	203	133	105	217	
8	162	50	-1	134	78	106	260	120	92	218	190	232	204	148	
106	64	183	225	-1	120	43	57	267	78	36	162	204	246	92	
177	37	107	247	51	-1	254	233	72	268	191	219	65	93	205	
191	219	79	23	177	149	-1	205	261	163	65	37	9	233	51	
37	149	247	65	219	23	135	-1	79	191	9	93	107	51	163	
23	51	149	37	191	135	93	177	-1	107	163	65	219	9	247	
220	94	136	178	234	164	248	262	206	-1	52	150	38	66	24	
67	249	25	95	109	263	221	123	235	193	-1	207	81	179	39	
27	41	111	125	97	139	181	237	167	83	55	-1	251	265	69	
98	56	70	28	14	126	140	196	112	210	168	154	-1	238	183	
1	29	225	57	71	169	99	113	127	183	43	197	85	-1	211	
141	5	29	43	197	57	169	85	15	99	253	225	267	35	-1	
