-1	252	28	196	0	168	210	140	98	126	56	14	42	238	
85	-1	239	225	169	57	183	197	15	43	127	155	141	211	
113	99	-1	127	141	85	197	155	169	57	211	1	225	253	
267	29	15	-1	99	43	239	113	57	169	183	141	85	1	
156	72	268	212	-1	128	86	184	240	30	44	254	198	226	
72	254	184	156	16	-1	226	240	142	114	30	198	212	268	
60	270	32	74	4	102	-1	18	256	214	172	130	158	46	
228	4	46	256	60	172	144	-1	214	74	270	102	130	88	
260	78	36	218	50	64	162	92	-1	232	106	246	22	176	
205	107	135	23	219	37	79	177	9	-1	247	93	65	191	
163	233	23	79	177	93	261	191	205	51	-1	9	37	65	
81	25	67	39	109	53	193	165	151	263	221	-1	235	207	
109	221	53	11	81	151	95	207	193	165	123	137	-1	249	
153	111	41	69	55	97	167	13	27	83	195	125	181	-1	
