-1	103	75	47	89	145	5	257	201	187	271	33	159	215	229	
23	-1	79	37	107	177	219	135	205	65	149	261	163	191	233	
176	246	-1	106	162	204	190	64	260	92	134	120	218	148	8	
243	173	33	-1	19	117	61	201	75	131	229	89	257	159	187	
14	42	56	84	-1	70	112	196	98	126	154	168	182	210	224	
63	49	273	217	189	-1	231	105	91	161	35	259	77	21	245	
150	52	38	234	178	136	-1	94	248	80	24	192	262	206	164	
59	73	129	269	3	17	227	-1	87	115	31	185	45	171	241	
133	273	49	147	245	175	35	7	-1	105	161	217	189	231	63	
9	156	170	23	37	30	212	51	226	-1	219	240	268	247	261	
18	60	4	102	46	200	186	214	256	88	-1	130	144	74	172	
163	93	233	247	51	149	107	37	79	135	205	-1	177	65	191	
80	248	52	136	24	192	66	206	10	150	234	38	-1	94	108	
29	15	43	57	141	85	127	99	113	183	225	155	197	-1	267	
38	3	87	52	80	45	101	24	129	143	94	255	213	136	-1	
