-1	156	240	30	2	212	226	16	198	58	100	128	170	184	142	
269	-1	3	227	241	59	73	185	213	101	199	45	31	255	17	
73	87	-1	157	45	17	59	101	171	129	185	227	143	269	31	
95	151	221	-1	123	165	263	74	102	186	214	25	60	200	172	
88	172	200	18	-1	32	102	60	228	74	144	214	256	130	270	
47	243	257	89	159	-1	5	131	145	201	173	103	229	75	187	
117	159	215	47	187	271	-1	33	19	89	243	257	131	145	201	
107	51	23	177	135	9	149	-1	65	37	205	79	191	233	247	
81	39	11	4	25	53	95	158	-1	32	60	74	186	46	88	
137	25	193	81	11	67	165	221	109	-1	95	249	235	53	263	
26	12	40	54	68	82	180	5	131	19	-1	33	47	89	75	
12	194	152	236	96	40	54	166	138	180	124	-1	208	110	68	
41	111	27	195	153	97	13	55	69	125	139	83	-1	223	251	
69	97	83	41	195	13	27	125	153	209	251	265	162	-1	237	
53	81	123	11	39	25	109	95	165	151	193	221	179	137	-1	
