-1	51	100	79	107	65	93	135	149	23	177	205	198	
128	-1	44	23	100	142	163	93	177	149	184	226	191	
34	202	-1	48	174	90	20	146	230	76	104	160	132	
160	132	188	-1	272	34	146	174	216	90	62	244	230	
188	34	62	202	-1	20	48	76	160	132	90	216	244	
164	38	24	108	94	-1	178	192	220	206	136	234	52	
251	55	167	265	195	69	-1	97	139	125	153	41	27	
41	27	55	69	139	125	223	-1	181	153	167	265	83	
55	69	125	97	83	153	237	251	-1	41	195	27	167	
183	85	197	29	57	99	15	239	225	-1	141	253	267	
72	254	30	128	226	44	86	16	268	212	-1	240	58	
142	156	16	58	72	86	184	198	212	170	100	-1	128	
17	73	213	101	143	157	255	185	87	45	171	31	-1	
