-1	0	154	42	168	266	84	112	56	182	238	140	252	210	14	
224	-1	14	168	252	28	238	84	98	70	154	112	140	196	266	
28	126	-1	70	84	140	112	0	42	56	98	224	196	266	168	
197	57	211	-1	267	15	141	239	29	85	113	155	99	183	225	
72	44	184	128	-1	226	156	58	16	30	142	198	212	100	114	
128	212	240	254	2	-1	100	44	72	156	184	170	86	114	58	
214	74	228	46	88	32	-1	256	242	270	60	18	172	200	130	
270	18	102	74	172	200	186	-1	214	116	32	88	4	228	158	
188	34	202	90	146	6	104	62	-1	174	118	48	76	160	230	
91	133	189	147	105	217	161	49	21	-1	77	245	35	63	203	
37	9	163	205	51	65	135	177	219	261	-1	233	93	191	23	
10	24	38	52	66	94	108	164	178	129	150	-1	136	206	255	
52	66	10	24	80	150	234	206	192	178	248	220	-1	262	108	
67	39	179	11	25	53	95	151	81	235	109	123	165	-1	221	
97	181	251	162	237	195	27	69	153	125	209	83	41	139	-1	
