-1	16	58	72	30	51	23	65	79	107	135	93	86	
128	-1	142	184	163	219	149	177	205	191	233	254	226	
160	48	-1	146	34	202	104	132	20	76	174	216	90	
188	20	62	-1	48	34	132	76	160	90	216	174	230	
146	62	188	202	-1	104	174	216	90	132	244	76	20	
164	94	24	108	38	-1	80	206	192	150	66	136	234	
251	41	167	55	69	265	-1	223	125	139	153	181	195	
153	27	41	251	83	125	97	-1	139	69	167	195	181	
223	69	83	41	153	55	237	265	-1	97	181	167	27	
183	57	15	29	43	85	211	239	197	-1	127	225	253	
198	86	72	142	100	226	30	16	254	268	-1	44	58	
240	100	30	268	142	72	86	58	16	156	212	-1	128	
213	31	241	101	157	45	73	269	143	171	185	199	-1	
