-1	79	191	37	9	233	23	107	247	177	51	149	65	205	219	
163	-1	247	93	233	261	219	205	191	23	177	107	9	51	37	
93	65	-1	233	51	23	149	135	205	79	37	219	107	177	9	
184	198	170	-1	240	226	107	268	79	212	9	23	149	65	135	
136	108	262	178	-1	94	206	248	38	66	24	192	164	220	80	
123	193	165	53	235	-1	179	221	137	11	249	81	39	109	207	
88	4	46	32	74	256	-1	186	158	53	130	11	137	193	172	
26	96	208	194	54	152	124	-1	264	110	82	40	180	166	236	
110	54	12	208	124	26	96	68	-1	194	152	180	222	82	166	
19	89	187	47	173	75	166	33	103	-1	201	229	208	40	250	
167	13	181	111	209	97	41	223	237	125	-1	139	69	27	55	
225	169	85	155	99	15	197	253	29	57	267	-1	127	113	1	
155	85	29	15	43	169	57	102	141	1	253	239	-1	197	267	
32	158	60	256	88	270	102	46	172	130	186	214	74	-1	228	
83	153	223	27	13	69	111	139	41	181	195	209	97	125	-1	
