-1	155	211	183	85	197	267	43	225	57	239	113	71	253	29	
16	-1	100	254	240	86	72	198	2	30	226	268	212	184	128	
2	170	-1	30	58	156	128	16	44	184	198	72	226	268	240	
102	46	144	-1	74	172	4	88	158	214	130	18	60	242	116	
187	159	257	229	-1	201	19	47	173	89	5	103	117	33	131	
6	20	48	97	111	-1	167	125	62	76	90	230	244	258	209	
48	230	62	188	146	104	-1	76	90	132	118	160	174	202	244	
178	10	94	24	150	52	213	-1	101	143	171	3	255	129	262	
108	80	136	52	262	178	248	192	-1	24	206	38	66	220	164	
193	207	67	81	165	137	235	39	95	-1	53	109	249	263	179	
39	165	109	67	137	151	179	81	11	221	-1	263	193	249	235	
12	194	180	152	222	68	54	250	124	26	96	-1	208	166	82	
166	26	40	264	54	82	96	110	236	152	124	138	-1	180	222	
97	55	83	111	195	41	139	209	153	125	27	237	13	-1	69	
172	60	88	200	214	270	32	158	74	256	102	186	46	228	-1	
