-1	104	244	258	34	20	76	118	146	62	272	230	188	202	160	
27	-1	41	223	97	69	251	83	111	195	139	153	13	167	125	
46	172	-1	270	74	60	158	214	116	256	144	186	88	228	130	
174	62	34	-1	48	188	90	20	230	118	104	132	244	160	76	
170	22	176	253	-1	64	190	246	78	92	260	204	232	247	254	
238	182	210	14	196	-1	154	28	168	252	56	42	84	140	98	
13	55	27	167	83	223	-1	41	125	97	237	111	195	181	139	
9	205	51	233	107	135	163	-1	177	261	37	65	79	93	149	
59	227	199	157	213	73	17	45	-1	185	31	241	269	87	3	
213	17	31	3	269	143	227	73	101	-1	45	129	157	171	87	
90	48	6	202	160	244	174	188	132	230	-1	76	62	118	20	
4	32	102	214	88	158	270	228	172	200	256	-1	18	144	46	
100	212	240	128	44	2	72	184	142	58	226	254	-1	198	170	
129	3	17	59	101	269	45	157	255	241	213	73	31	-1	185	
269	199	191	206	59	227	31	241	220	248	155	234	24	262	-1	
