-1	107	16	58	65	142	23	149	79	198	93	72	191	
30	-1	142	128	184	163	149	177	191	93	205	219	233	
132	34	-1	146	76	90	188	20	104	202	216	244	272	
160	20	48	-1	202	62	90	132	174	188	76	230	216	
174	48	160	34	-1	20	216	188	244	132	104	146	90	
52	24	178	136	94	-1	38	234	206	192	66	108	248	
125	223	69	27	83	153	-1	167	181	265	55	195	237	
41	97	125	69	27	83	251	-1	55	223	139	181	195	
167	41	237	83	139	125	97	265	-1	69	195	251	223	
85	15	29	43	57	99	141	155	211	-1	127	169	183	
156	72	44	170	16	184	212	240	30	254	-1	100	86	
212	86	58	142	268	30	44	16	156	240	226	-1	128	
45	59	171	101	227	157	17	31	143	73	199	255	-1	
