-1	27	83	125	55	97	69	139	153	41	181	237	265	
101	-1	157	213	87	31	73	143	227	171	199	129	255	
224	238	-1	70	266	56	14	42	98	140	168	252	28	
63	35	147	-1	21	105	91	231	175	161	217	203	259	
212	184	128	100	-1	16	44	156	170	198	254	226	72	
167	223	153	41	83	-1	125	69	265	237	139	27	251	
254	268	198	184	240	212	-1	226	142	156	30	86	170	
16	58	184	170	30	198	100	-1	212	254	86	268	128	
37	16	23	30	51	65	79	93	-1	58	44	72	205	
105	21	49	245	63	35	217	133	147	-1	203	273	189	
51	65	37	79	177	23	107	149	135	93	-1	191	163	
22	50	64	134	36	92	148	78	162	176	260	-1	106	
196	42	210	154	140	182	56	238	84	98	224	14	-1	
