-1	107	37	205	135	191	51	65	79	93	149	163	261	177	
11	-1	25	39	53	81	95	137	179	151	263	193	221	165	
123	235	-1	81	95	67	137	249	165	109	53	151	207	221	
26	124	12	-1	68	54	236	96	110	166	180	250	194	264	
236	250	180	222	-1	166	82	12	26	194	40	124	152	110	
30	142	212	128	44	-1	58	240	170	100	184	198	72	254	
129	17	45	157	3	150	-1	24	206	178	164	220	108	213	
3	31	129	17	101	157	185	-1	59	143	45	227	255	171	
242	74	102	32	130	18	144	200	-1	186	214	256	228	88	
256	46	18	242	88	4	32	74	270	-1	158	60	214	228	
221	88	193	4	200	25	228	123	95	235	-1	207	249	242	
-1	5	33	173	187	89	103	117	47	131	145	-1	159	75	
20	132	6	48	76	146	174	90	118	104	34	244	-1	272	
7	21	147	63	35	105	133	259	161	119	49	203	189	-1	
