-1	229	257	271	103	145	5	187	131	89	61	19	47	201	215	
51	-1	261	23	247	149	37	65	135	233	79	219	205	163	191	
162	176	-1	64	50	190	218	78	232	204	8	120	148	134	92	
173	145	243	-1	19	117	33	103	257	131	89	75	159	229	187	
168	14	112	84	-1	56	266	182	224	126	98	42	140	70	154	
77	63	105	203	231	-1	259	21	161	175	49	273	217	35	245	
206	178	108	94	80	136	-1	262	52	66	150	164	248	192	234	
31	3	213	199	255	87	59	-1	45	73	129	115	269	171	17	
245	273	35	49	63	91	203	175	-1	77	105	147	189	217	7	
9	170	268	37	23	30	240	135	156	-1	219	212	226	107	261	
158	18	200	214	4	186	46	242	228	144	-1	32	172	74	256	
191	93	247	177	107	163	79	37	261	51	135	-1	233	205	65	
178	108	38	262	10	52	24	192	80	164	94	150	-1	66	136	
127	239	43	57	197	113	29	99	85	15	267	141	155	-1	225	
24	45	3	80	38	101	87	108	143	150	164	129	199	52	-1	
