-1	153	139	167	181	83	97	62	174	160	202	132	216	
48	-1	230	272	62	174	202	216	146	90	104	188	244	
35	77	-1	203	273	147	217	245	189	175	91	105	161	
77	21	133	-1	35	49	63	91	105	189	161	147	231	
91	161	21	217	-1	231	245	133	49	147	189	175	259	
22	260	64	246	106	-1	190	78	162	134	218	36	204	
233	37	51	177	79	93	-1	107	135	261	149	163	23	
126	140	28	14	56	154	168	-1	238	196	210	224	182	
70	84	98	28	252	224	56	42	-1	266	14	210	196	
28	14	56	42	84	70	126	98	154	-1	168	182	224	
56	42	252	224	126	98	84	70	182	238	-1	28	266	
42	56	14	70	98	126	266	84	140	252	196	-1	238	
17	31	45	59	73	87	101	255	129	143	157	171	-1	
