-1	153	167	139	160	97	181	62	188	202	174	132	83	
48	-1	76	90	230	174	202	216	146	104	132	272	188	
105	245	-1	133	259	231	273	35	161	189	91	147	203	
77	161	217	-1	273	147	231	21	105	175	189	203	245	
91	63	21	35	-1	105	77	49	175	147	203	189	133	
36	22	64	50	246	-1	190	78	204	134	162	218	260	
23	37	51	65	219	93	-1	107	135	261	149	163	177	
126	140	154	168	238	14	28	-1	224	196	210	266	182	
42	56	70	14	98	28	238	84	-1	266	252	210	196	
28	14	84	42	70	56	126	98	154	-1	168	182	224	
56	42	28	126	14	84	224	70	182	238	-1	98	266	
70	126	14	28	84	154	42	56	140	252	196	-1	238	
17	31	45	59	213	73	87	255	129	143	157	171	-1	
