-1	216	76	202	62	146	132	174	258	20	34	188	104	
41	-1	55	27	69	97	139	125	181	195	167	237	223	
160	174	-1	188	34	48	104	272	216	90	132	230	244	
90	146	20	-1	174	160	62	104	132	34	48	76	272	
272	132	202	244	-1	216	160	90	48	104	20	146	230	
245	35	259	231	77	-1	91	21	273	63	175	105	203	
231	21	210	217	259	189	-1	35	245	273	203	175	49	
50	232	64	260	190	134	148	-1	204	78	162	246	218	
177	51	149	65	233	163	79	93	-1	191	107	23	37	
94	108	24	136	38	150	164	178	262	-1	52	206	248	
139	251	265	125	97	27	41	83	195	237	-1	153	69	
27	83	41	167	55	181	69	97	139	125	223	-1	195	
15	155	29	43	85	57	127	141	99	169	183	267	-1	
