-1	251	223	153	55	41	125	167	181	83	195	27	265	
31	-1	157	87	227	73	101	171	185	213	199	241	129	
70	56	-1	98	14	28	210	84	126	140	252	196	238	
63	21	161	-1	91	105	133	175	189	217	245	231	259	
212	142	184	198	-1	86	254	240	170	44	268	100	72	
139	181	153	251	223	-1	97	69	237	55	167	265	125	
240	268	44	58	30	16	-1	226	156	170	184	72	86	
100	16	268	30	128	198	142	-1	212	156	44	58	254	
37	79	51	16	65	23	93	107	-1	72	86	44	163	
21	49	35	77	105	133	63	91	147	-1	231	245	203	
51	37	23	149	79	65	107	135	177	163	-1	93	191	
190	64	78	36	22	50	148	162	134	176	204	-1	106	
14	42	168	140	154	210	196	182	28	98	56	224	-1	
