-1	92	134	148	36	50	64	22	162	204	232	246	260	190	
9	-1	79	135	191	37	23	51	107	149	177	205	163	233	
40	222	-1	194	166	124	68	26	152	180	236	250	110	264	
26	68	54	-1	82	236	222	96	166	40	110	124	12	180	
110	124	96	152	-1	26	40	138	68	54	222	236	250	12	
223	111	13	139	181	-1	265	41	55	97	69	195	83	167	
240	184	142	16	226	30	-1	2	128	86	58	254	44	156	
184	142	100	212	30	128	72	-1	16	58	86	156	240	268	
46	172	88	270	200	186	214	256	-1	32	242	60	158	228	
18	270	74	144	256	158	172	200	102	-1	228	242	130	186	
75	103	-1	187	19	201	271	173	117	47	-1	131	145	33	
173	19	117	33	47	75	103	229	145	5	215	-1	187	201	
103	33	254	229	89	19	201	117	75	215	5	271	-1	173	
272	62	6	20	76	104	244	146	132	118	160	90	48	-1	
