-1	21	56	70	42	84	98	133	112	161	147	203	175	
91	-1	0	231	105	126	49	63	217	77	168	182	140	
119	196	-1	245	91	140	154	126	259	168	182	231	105	
0	14	35	-1	182	63	77	49	105	126	140	259	154	
186	200	158	116	-1	214	270	144	228	60	172	46	256	
6	34	48	132	76	-1	90	104	118	244	160	174	146	
32	144	4	158	18	200	-1	172	60	102	186	214	228	
199	157	17	213	3	227	45	-1	241	31	59	73	87	
16	30	44	198	65	184	128	79	-1	93	156	142	170	
37	149	65	191	219	2	177	205	233	-1	51	107	135	
47	243	75	19	33	257	117	271	89	131	-1	103	201	
27	41	13	55	111	69	83	167	209	195	223	-1	97	
241	45	31	59	129	269	73	185	101	213	3	17	-1	
