-1	153	167	139	181	195	97	62	146	132	174	202	83	
48	-1	76	90	62	174	132	146	160	104	202	272	188	
105	245	-1	133	203	231	273	35	189	161	91	147	217	
77	217	259	-1	273	147	203	21	105	175	189	231	245	
91	231	21	35	-1	245	217	133	175	147	49	189	161	
36	22	64	50	106	-1	190	78	134	204	162	218	260	
233	37	51	65	79	93	-1	107	23	261	149	163	177	
126	42	140	238	28	14	168	-1	224	196	210	154	182	
70	98	84	168	14	28	238	56	-1	266	42	210	196	
28	14	56	42	84	70	126	98	154	-1	168	182	224	
56	140	28	14	126	98	84	70	182	238	-1	266	252	
42	56	14	28	98	126	70	84	140	252	196	-1	238	
17	31	45	59	73	87	101	269	129	143	157	171	-1	
