-1	202	160	216	258	174	90	272	146	62	188	20	76	
69	-1	83	139	125	153	167	181	97	195	251	223	237	
48	174	-1	230	62	104	76	34	272	90	202	244	132	
132	76	20	-1	90	62	34	146	104	48	174	202	244	
34	48	146	188	-1	272	104	174	76	230	160	216	202	
245	35	259	161	133	-1	147	77	49	189	21	91	217	
231	21	189	273	245	210	-1	133	161	217	49	175	63	
106	64	218	260	22	232	204	-1	246	162	92	190	50	
79	233	135	191	219	205	261	177	-1	23	37	65	93	
262	52	178	150	94	66	80	38	108	-1	136	206	248	
27	41	55	69	83	97	125	167	181	223	-1	237	195	
83	27	41	55	69	181	265	97	139	125	153	-1	167	
15	57	29	85	43	127	141	155	211	99	267	253	-1	
