-1	55	97	167	41	27	69	111	83	251	125	139	223	195	
268	-1	198	100	142	16	44	128	156	2	30	184	170	86	
32	74	-1	130	46	60	256	88	144	158	186	172	102	214	
264	26	40	-1	54	194	82	124	110	138	96	208	236	250	
237	69	154	181	-1	125	195	83	209	97	111	13	27	223	
153	111	139	69	265	-1	251	97	41	55	209	167	83	237	
211	225	113	155	1	183	-1	141	127	239	169	99	57	29	
183	239	225	15	169	1	267	-1	29	197	253	71	43	155	
3	255	241	45	59	171	17	101	-1	185	199	87	213	269	
171	213	269	31	17	129	87	59	73	-1	143	45	255	101	
48	104	118	20	6	34	62	76	132	230	-1	216	244	258	
36	8	50	78	106	64	176	204	162	134	148	-1	190	92	
22	50	36	134	92	8	120	106	64	148	162	260	-1	176	
8	204	64	50	22	106	134	218	148	162	190	232	78	-1	
