-1	232	78	64	106	92	120	218	134	260	246	176	162	148	
23	-1	107	9	37	51	65	79	93	135	149	163	177	191	
12	222	-1	82	26	68	152	40	166	236	54	138	124	96	
0	154	182	-1	252	42	28	56	98	140	210	126	112	70	
183	197	211	15	-1	113	99	85	225	57	169	71	43	239	
268	142	170	240	30	-1	226	254	156	128	2	86	16	184	
213	129	17	269	3	73	-1	171	185	255	241	59	87	199	
144	4	186	200	158	102	46	-1	214	242	74	228	60	18	
200	270	88	172	102	46	32	130	-1	74	60	242	256	144	
33	201	131	19	187	271	103	89	159	-1	173	215	229	47	
47	215	201	145	89	131	159	271	229	-1	-1	187	117	33	
19	89	271	47	173	201	145	33	117	5	103	-1	75	131	
5	103	47	33	201	215	271	173	187	145	19	159	-1	89	
273	118	175	217	62	6	125	153	251	267	258	1	211	-1	
