-1	39	95	263	165	67	81	151	179	249	235	207	25	109	137	
223	-1	125	27	237	13	97	55	139	69	111	181	83	251	153	
10	262	-1	38	52	108	136	80	66	192	248	150	206	178	220	
194	208	166	-1	152	222	54	124	96	138	180	68	236	82	110	
34	132	118	48	-1	188	160	62	174	90	202	230	244	258	20	
202	76	6	20	104	-1	230	118	34	48	244	132	62	272	258	
4	32	46	116	74	88	-1	102	186	144	172	60	200	214	242	
256	192	234	270	136	24	10	-1	164	220	206	38	178	94	66	
56	266	154	252	70	168	28	84	-1	196	210	224	182	126	238	
125	167	27	13	265	209	237	111	41	-1	83	97	153	55	181	
120	8	22	64	78	92	36	106	134	148	-1	162	190	218	176	
86	44	16	212	128	240	156	198	142	2	30	-1	254	268	72	
168	196	140	0	14	126	42	70	112	224	98	56	-1	210	266	
19	89	33	5	145	173	131	187	243	117	47	103	75	-1	159	
211	1	57	43	85	197	127	141	99	253	15	169	29	225	-1	
