-1	81	39	67	53	88	193	95	60	249	102	179	46	207	
15	-1	57	43	1	211	85	253	113	29	183	127	239	267	
215	187	-1	257	19	152	47	124	159	229	110	138	75	243	
3	171	31	-1	87	157	227	17	143	241	129	213	101	73	
253	225	99	267	-1	141	43	113	29	211	57	183	15	127	
10	24	52	38	66	-1	80	108	164	94	220	206	178	136	
127	155	183	113	197	267	-1	141	211	239	253	57	1	15	
172	102	200	186	228	32	74	-1	46	214	158	270	60	4	
136	206	66	80	94	234	108	150	-1	178	192	248	52	262	
184	198	86	58	72	2	170	128	100	-1	142	44	254	156	
203	7	175	63	133	147	91	245	35	49	-1	259	21	77	
76	34	62	48	104	132	146	90	174	160	188	-1	202	230	
168	98	210	182	84	252	70	154	224	56	266	112	-1	28	
113	141	43	253	239	57	99	85	183	225	211	169	197	-1	
