-1	229	271	33	75	159	5	215	257	131	187	19	145	173	201	
65	-1	37	247	205	163	219	51	135	177	191	149	107	93	23	
50	260	-1	92	134	204	176	106	148	78	232	120	218	246	162	
243	19	187	-1	229	117	47	257	145	103	159	61	173	201	271	
14	42	56	70	-1	182	112	84	98	126	252	154	168	224	196	
91	77	63	217	21	-1	231	175	49	147	105	273	35	189	259	
234	80	66	150	192	136	-1	248	206	52	24	262	178	164	108	
59	199	3	129	241	17	31	-1	45	269	101	171	185	73	115	
105	273	7	77	161	245	91	203	-1	63	217	175	231	35	189	
9	240	156	23	37	30	170	135	184	-1	93	212	226	219	233	
46	4	32	88	172	200	242	228	130	18	-1	74	60	256	144	
135	233	191	163	79	177	37	93	261	107	205	-1	51	65	247	
24	262	10	38	248	192	94	80	66	164	136	234	-1	206	150	
29	15	183	43	141	57	99	211	113	85	155	197	127	-1	239	
38	87	227	52	94	101	185	10	3	45	66	129	213	136	-1	
