-1	93	37	205	261	233	191	65	149	79	51	177	163	107	
11	-1	25	39	151	263	137	109	165	193	235	249	179	81	
123	221	-1	95	207	53	67	193	81	109	137	151	249	165	
26	124	180	-1	194	12	54	82	110	166	250	222	236	264	
138	54	12	68	-1	40	236	26	96	124	82	166	110	180	
30	170	226	100	142	-1	72	212	58	240	184	268	44	198	
45	17	143	157	129	3	-1	150	24	206	164	108	220	241	
3	31	129	171	87	17	59	-1	143	227	45	199	185	255	
242	102	186	18	32	130	214	74	-1	270	228	256	200	88	
256	46	18	4	200	88	32	158	172	-1	102	186	60	214	
221	88	32	130	4	25	95	242	123	179	-1	207	151	193	
-1	5	215	33	229	159	173	117	47	75	145	-1	89	103	
20	76	6	48	174	146	104	272	118	132	216	244	-1	230	
7	147	49	175	21	63	77	133	161	119	259	203	35	-1	
