-1	204	8	92	22	36	50	78	64	106	148	190	232	176	
57	-1	38	220	94	24	108	150	52	66	136	164	178	253	
165	193	-1	67	263	81	221	25	207	151	179	53	95	235	
263	81	249	-1	53	109	193	11	123	39	25	179	137	165	
137	11	109	151	-1	165	39	67	81	179	193	207	221	249	
196	126	14	224	28	-1	266	42	182	252	0	70	154	98	
155	15	29	99	169	85	-1	225	43	239	183	57	197	211	
268	86	170	198	128	212	2	-1	72	184	16	254	58	240	
129	171	101	3	17	59	255	143	-1	87	157	31	213	227	
227	213	59	157	3	143	73	31	269	-1	129	171	45	17	
4	32	46	228	60	200	270	102	242	256	-1	144	-1	172	
18	228	158	88	74	186	242	46	200	102	214	-1	263	130	
160	104	174	34	146	76	20	132	118	188	90	62	-1	6	
46	144	88	60	102	207	11	123	137	221	74	270	193	-1	
