-1	55	153	125	181	27	223	69	83	167	97	237	195	
129	-1	143	157	185	171	227	73	213	59	241	17	199	
266	28	-1	98	224	14	70	84	196	210	126	252	56	
35	21	161	-1	63	77	105	147	217	175	203	231	189	
16	86	44	142	-1	128	100	30	170	254	72	198	156	
251	69	139	167	55	-1	265	153	237	41	195	97	83	
142	44	170	240	212	184	-1	198	254	16	86	156	30	
212	254	240	44	268	226	58	-1	100	128	184	142	16	
149	51	23	16	37	65	79	163	-1	30	44	184	205	
21	133	35	245	77	105	189	63	259	-1	161	273	49	
177	37	51	93	135	23	149	79	191	233	-1	65	107	
78	92	176	134	22	190	36	50	106	148	246	-1	162	
42	98	182	70	238	210	126	168	140	224	252	266	-1	
