-1	125	167	139	83	153	97	62	160	90	132	188	195	
48	-1	76	272	62	174	202	230	146	104	188	132	216	
105	245	-1	133	203	231	189	35	91	147	175	161	273	
77	91	217	-1	175	147	161	21	105	189	203	231	245	
21	161	49	35	-1	189	217	91	231	245	259	147	133	
36	22	64	50	106	-1	246	78	204	134	162	218	260	
177	37	23	65	79	93	-1	107	135	261	149	51	233	
210	56	224	154	28	14	42	-1	168	196	140	126	182	
70	84	196	42	14	28	56	98	-1	238	252	210	266	
28	14	42	56	98	70	126	84	154	-1	168	182	224	
56	42	28	14	126	98	210	70	182	266	-1	196	154	
42	70	14	28	224	56	154	238	140	252	84	-1	98	
17	31	59	73	45	199	87	255	129	143	241	171	-1	
