-1	159	5	89	187	47	229	271	173	215	201	103	19	75	
63	-1	189	77	259	91	105	175	245	133	217	231	49	273	
97	55	-1	216	202	41	146	13	83	111	132	160	174	244	
244	202	62	-1	104	230	132	118	272	188	146	6	160	174	
118	146	90	20	-1	6	244	76	62	34	48	272	132	160	
112	14	196	0	70	-1	28	56	126	140	168	210	182	84	
124	33	47	54	110	187	-1	138	96	19	173	152	75	201	
144	18	228	32	214	158	4	-1	256	88	242	186	200	102	
33	117	19	47	229	201	159	131	-1	75	187	215	103	89	
12	40	26	68	180	222	82	152	166	-1	236	124	264	250	
38	59	31	24	255	52	66	80	108	94	-1	73	87	17	
25	95	235	165	193	18	88	46	144	200	179	-1	32	130	
82	124	68	96	26	250	194	110	40	54	152	138	-1	12	
210	140	126	28	42	154	70	182	0	98	196	224	168	-1	
