-1	198	156	107	142	149	93	135	177	79	163	205	191	
128	-1	142	72	184	163	177	205	219	233	93	149	261	
20	34	-1	48	76	90	104	146	230	160	174	188	132	
34	188	216	-1	62	132	146	20	160	90	76	174	230	
48	20	202	272	-1	34	132	90	188	104	146	160	174	
66	52	178	24	108	-1	206	234	262	38	136	94	248	
27	41	167	55	69	83	-1	97	125	139	153	181	195	
41	27	55	265	153	125	223	-1	139	83	167	195	181	
55	83	27	41	97	153	237	251	-1	69	181	167	223	
15	57	43	169	267	99	211	239	197	-1	127	225	253	
72	240	100	198	226	44	254	16	268	30	-1	142	58	
100	254	86	30	44	240	268	72	16	156	212	-1	128	
87	45	269	101	241	185	17	31	73	143	157	199	-1	
