-1	153	167	139	181	195	97	62	160	174	188	132	83	
48	-1	272	90	62	174	202	216	146	104	132	244	188	
105	77	-1	133	21	63	49	35	91	189	203	147	217	
77	231	245	-1	259	147	273	21	105	203	175	189	161	
91	161	175	35	-1	231	217	133	49	147	245	203	273	
36	22	162	50	106	-1	190	78	204	134	218	260	246	
23	37	233	65	79	93	-1	107	135	261	149	163	177	
126	140	154	238	14	168	28	-1	224	196	210	266	182	
70	84	14	168	252	56	238	42	-1	266	28	210	196	
28	14	56	42	84	70	126	98	154	-1	168	182	224	
56	42	140	252	126	98	84	70	182	238	-1	14	266	
42	56	28	70	98	126	224	84	140	252	196	-1	238	
17	31	45	59	73	87	101	255	129	143	157	171	-1	
