-1	232	106	92	120	176	64	190	204	78	246	162	260	148	
9	-1	177	65	37	23	163	107	51	135	79	149	191	205	
222	96	-1	138	26	12	54	82	40	152	68	236	110	166	
28	0	7	-1	252	56	42	70	126	98	168	84	196	112	
57	239	197	15	-1	211	183	169	113	43	85	225	99	71	
268	156	240	184	30	-1	16	254	170	226	2	198	72	142	
3	101	171	157	269	87	-1	129	143	59	255	73	241	31	
88	4	18	144	102	46	200	-1	32	242	74	158	60	228	
130	228	270	46	200	102	214	186	-1	74	60	242	256	88	
215	19	47	33	159	145	229	131	173	-1	271	89	103	187	
47	145	229	103	187	89	19	215	159	-1	-1	33	117	131	
19	47	145	215	5	131	187	271	117	201	173	-1	75	103	
33	89	187	271	19	215	47	173	145	5	201	229	-1	159	
273	118	62	175	217	6	125	153	251	258	267	211	1	-1	
