-1	106	8	232	43	148	176	22	85	183	57	211	225	99	197	
16	-1	58	226	212	240	254	268	100	142	30	156	184	198	44	
72	163	-1	23	177	79	219	205	16	30	100	128	93	254	184	
171	73	199	-1	241	143	185	87	3	101	45	59	157	31	129	
130	4	46	18	-1	144	32	74	214	60	172	186	102	158	88	
32	130	4	270	256	-1	214	102	60	46	158	88	200	186	172	
4	88	158	256	200	74	-1	60	46	18	130	102	144	172	270	
144	172	88	214	270	18	-1	-1	130	158	186	200	256	46	32	
160	34	258	90	104	244	188	230	-1	272	202	146	174	20	76	
78	218	106	36	148	176	92	64	50	-1	260	246	190	204	8	
190	176	36	106	8	92	22	78	64	134	-1	120	162	232	148	
92	22	50	134	78	190	232	36	8	162	218	-1	204	260	176	
50	64	169	8	36	106	78	134	29	113	15	43	-1	57	120	
219	9	191	149	93	37	107	177	135	23	51	65	247	-1	79	
37	135	65	191	23	51	205	93	219	233	247	107	261	163	-1	
