-1	104	34	258	216	90	174	202	230	146	76	132	160	
27	-1	125	97	195	139	153	83	265	223	251	181	237	
188	48	-1	62	272	174	202	230	90	160	244	76	132	
20	244	216	-1	76	202	90	34	272	174	48	104	188	
62	132	20	230	-1	34	48	188	104	90	160	174	202	
245	231	259	133	147	-1	189	273	21	217	105	161	49	
273	35	105	210	245	63	-1	217	161	21	147	231	77	
50	22	148	162	260	78	134	-1	246	64	176	92	106	
79	93	177	149	191	205	261	37	-1	135	65	51	219	
38	108	52	80	164	94	178	192	234	-1	206	150	248	
181	55	27	153	69	41	83	97	167	139	-1	223	265	
55	69	139	195	41	83	97	167	251	265	125	-1	27	
15	43	57	85	99	127	141	183	155	169	197	211	-1	
