-1	167	41	83	27	55	97	237	153	125	139	251	195	
31	-1	45	129	73	59	101	241	17	157	171	185	199	
210	252	-1	98	56	14	126	224	140	182	266	196	238	
147	35	21	-1	63	133	161	175	189	203	231	259	217	
184	268	170	156	-1	142	226	212	240	198	128	100	44	
223	125	153	251	69	-1	41	195	83	265	237	167	27	
268	212	30	16	86	184	-1	254	198	240	72	142	156	
72	142	86	44	16	100	170	-1	128	30	156	58	184	
65	79	205	30	51	149	23	37	-1	44	58	72	93	
21	63	49	105	35	77	91	133	175	-1	217	231	189	
51	23	37	79	191	65	135	93	163	149	-1	177	107	
36	50	64	92	22	106	78	148	134	162	246	-1	204	
14	84	70	140	252	210	56	266	168	98	224	126	-1	
