-1	70	56	168	112	14	28	238	252	0	98	154	126	196	
141	-1	127	113	99	29	1	169	57	155	85	183	197	225	
184	212	-1	240	226	2	142	30	170	44	72	86	100	254	
87	45	17	-1	157	73	59	3	101	185	129	255	143	213	
4	18	60	32	-1	46	74	88	130	172	144	200	186	270	
162	190	218	246	148	-1	176	260	120	8	232	92	64	204	
148	64	50	134	218	78	-1	36	106	162	92	120	8	22	
93	9	205	233	23	37	191	-1	177	219	247	51	79	261	
23	247	93	219	9	51	205	65	-1	79	37	233	191	149	
191	51	149	23	37	135	233	107	261	-1	177	205	247	93	
220	24	192	206	66	108	262	94	164	10	-1	80	136	52	
10	108	164	38	262	24	248	178	136	66	150	-1	220	192	
207	39	25	67	53	263	179	151	109	165	235	95	-1	249	
41	13	153	27	139	69	97	111	237	209	181	125	83	-1	
