-1	209	237	55	195	167	153	139	265	125	27	111	181	69	97	
108	-1	94	52	248	262	164	234	66	38	220	80	192	206	178	
12	222	-1	110	166	180	124	152	138	82	68	54	194	96	26	
178	136	234	-1	206	94	38	192	108	164	80	66	24	220	150	
4	32	18	46	-1	88	102	144	60	158	200	172	186	214	228	
40	26	63	250	152	-1	54	175	217	208	138	194	105	82	124	
80	59	206	262	178	234	-1	220	24	94	52	108	73	248	192	
221	165	249	123	25	109	67	-1	179	53	95	207	81	193	137	
83	153	209	13	223	69	195	41	-1	111	125	251	237	55	167	
224	252	266	70	42	98	182	238	28	-1	196	168	14	154	140	
253	15	155	267	113	225	211	183	1	57	-1	239	43	169	85	
44	198	128	2	72	30	226	58	184	86	100	-1	212	268	156	
249	123	39	179	53	221	11	263	95	109	207	26	-1	165	67	
185	45	3	17	38	199	87	101	241	234	108	178	255	-1	262	
8	22	106	246	64	50	120	36	78	204	162	218	134	92	-1	
