-1	60	130	214	256	200	32	102	88	172	18	228	186	242	
136	-1	234	262	94	164	178	192	38	108	52	220	150	206	
12	26	-1	40	180	117	54	5	68	75	96	82	89	124	
22	8	176	-1	64	78	36	148	92	120	232	246	190	106	
75	33	103	271	-1	215	19	173	5	187	47	159	229	89	
269	3	45	17	129	-1	143	157	185	31	87	171	241	227	
147	77	189	161	203	49	-1	217	105	231	273	7	259	133	
26	12	110	54	40	68	82	-1	96	124	138	152	166	180	
251	132	230	202	244	62	174	20	-1	48	76	34	265	146	
38	248	164	220	52	150	24	262	136	-1	80	66	94	10	
218	120	22	134	148	8	92	204	190	176	-1	106	36	162	
46	102	18	144	60	74	242	88	256	130	186	-1	270	200	
7	21	217	49	133	105	63	77	161	203	245	175	-1	119	
2	16	30	44	23	37	58	72	212	100	65	51	233	-1	
