-1	216	20	258	76	188	34	160	104	146	202	174	62	
41	-1	27	139	195	153	167	181	69	125	251	223	237	
132	90	-1	174	244	62	76	272	230	160	34	202	216	
48	76	104	-1	90	132	20	62	272	34	230	160	146	
230	104	48	216	-1	146	174	202	188	62	160	34	272	
273	35	259	245	21	-1	161	231	175	217	49	105	203	
245	49	189	203	259	91	-1	210	133	273	147	63	231	
92	22	148	190	134	78	106	-1	246	50	260	218	176	
205	149	163	79	93	65	219	37	-1	107	23	51	261	
66	206	94	150	248	136	178	164	234	-1	38	24	80	
27	55	153	125	83	195	69	97	139	223	-1	167	181	
55	83	69	41	97	181	125	139	153	195	237	-1	251	
127	15	43	211	57	141	99	85	169	155	267	29	-1	
