-1	16	100	128	156	184	65	163	135	79	93	149	107	
86	-1	128	142	163	177	149	93	191	58	205	219	233	
20	34	-1	48	244	104	76	202	146	160	174	188	132	
34	20	216	-1	62	132	160	76	104	90	146	174	188	
48	76	90	202	-1	188	132	146	34	104	216	230	174	
24	52	38	66	108	-1	80	192	150	94	136	206	164	
167	41	153	55	69	251	-1	97	125	139	195	27	181	
41	27	55	153	83	125	223	-1	139	69	167	181	265	
55	69	27	41	97	223	265	237	-1	83	181	167	195	
253	169	43	29	183	15	211	197	155	-1	127	225	239	
30	100	240	226	142	72	86	254	16	268	-1	44	58	
72	156	268	86	58	142	240	16	254	100	212	-1	128	
213	45	227	255	17	31	101	87	73	143	157	199	-1	
