-1	2	44	142	128	184	156	58	254	212	72	268	226	86	
76	-1	90	62	188	244	104	216	118	174	132	160	230	202	
107	170	-1	128	149	135	184	191	177	205	79	219	261	198	
40	222	54	-1	124	82	96	110	152	138	68	180	194	166	
36	113	22	50	-1	197	64	99	260	169	246	225	183	155	
94	10	73	171	17	-1	45	157	143	178	38	3	52	255	
54	166	68	208	264	110	-1	82	138	40	152	250	222	180	
178	24	38	45	234	66	199	-1	52	248	87	262	255	241	
113	197	85	15	29	57	239	169	-1	267	99	211	43	127	
31	17	59	73	87	101	143	129	157	-1	199	185	241	227	
169	43	145	229	1	127	257	183	225	113	-1	239	57	211	
13	55	153	27	41	167	125	195	69	83	139	-1	97	111	
19	145	159	89	103	117	75	187	173	47	215	201	-1	131	
148	50	64	22	78	190	92	120	36	162	106	176	246	-1	
