-1	3	17	31	45	59	73	101	129	157	143	213	241	199	269	
90	-1	34	76	132	118	48	216	104	202	272	146	160	62	230	
81	95	-1	109	151	25	165	123	249	263	179	137	39	221	235	
257	173	201	-1	117	5	89	187	159	229	243	47	103	145	131	
184	58	86	212	-1	100	142	170	240	128	268	198	254	2	156	
151	53	193	137	11	-1	250	221	235	207	109	179	165	67	264	
138	236	54	26	40	96	-1	110	152	124	68	194	12	180	208	
22	8	50	64	78	92	232	-1	134	246	162	106	148	204	176	
209	41	13	55	69	125	223	27	-1	195	139	167	181	111	97	
233	23	9	51	65	79	219	37	93	-1	149	163	177	107	191	
228	18	4	60	32	186	130	88	74	214	-1	158	46	256	172	
54	12	68	152	26	40	264	208	82	250	96	-1	222	236	110	
85	29	155	1	113	71	169	57	267	99	197	127	-1	211	141	
117	187	75	19	229	243	33	271	47	173	103	89	131	-1	215	
9	72	30	37	16	44	58	240	23	86	51	184	65	79	-1	
