-1	14	0	42	28	126	196	140	98	56	112	154	70	238	
85	-1	43	113	183	1	57	211	127	169	155	197	99	225	
184	142	-1	240	170	16	30	58	72	86	212	128	226	254	
171	31	101	-1	143	59	3	17	87	73	269	185	129	213	
102	18	4	46	-1	32	74	88	60	158	130	256	214	200	
8	64	190	246	134	-1	176	106	148	120	232	92	204	260	
106	162	134	64	218	22	-1	8	260	78	190	120	36	148	
219	93	233	107	23	37	205	-1	9	191	177	261	79	51	
23	205	177	219	191	79	93	247	-1	233	107	51	65	37	
205	37	163	261	93	51	247	65	135	-1	219	107	9	23	
192	10	24	206	66	164	52	38	262	150	-1	80	136	94	
38	136	10	24	150	220	234	66	164	178	248	-1	192	206	
249	263	39	53	109	25	179	165	151	207	235	95	-1	221	
167	27	153	13	41	55	69	125	139	195	181	111	83	-1	
