-1	125	167	237	139	251	181	41	153	27	97	195	223	
31	-1	171	129	143	199	185	45	17	87	255	269	227	
84	98	-1	14	182	28	154	70	56	140	196	224	266	
77	35	189	-1	133	21	231	105	175	147	217	91	161	
212	240	44	72	-1	128	268	226	100	170	156	86	254	
55	265	237	223	195	-1	41	97	139	153	69	167	83	
72	58	254	86	16	212	-1	198	128	226	240	142	170	
268	156	212	170	58	16	30	-1	86	128	184	254	142	
37	79	135	30	23	51	65	149	-1	44	170	72	93	
91	161	21	245	35	63	49	189	203	-1	259	273	133	
23	191	37	65	79	135	163	93	107	177	-1	149	51	
50	22	64	204	162	36	78	134	190	106	232	-1	246	
14	70	126	42	28	182	98	238	196	56	210	154	-1	
