-1	174	216	132	258	34	146	20	90	48	188	76	202	
41	-1	97	69	125	139	223	153	181	195	237	167	265	
62	34	-1	48	174	202	104	244	160	76	132	272	188	
272	146	230	-1	202	76	174	34	188	160	104	62	244	
104	272	20	90	-1	62	230	188	244	132	216	34	160	
231	21	91	217	147	-1	259	273	49	189	161	245	175	
245	161	210	21	77	133	-1	203	273	63	49	217	35	
162	78	148	260	50	106	92	-1	218	176	64	134	232	
177	65	261	107	135	205	191	37	-1	233	23	149	79	
136	108	220	80	24	38	150	248	164	-1	206	262	52	
27	83	55	167	69	265	139	125	195	97	-1	41	251	
153	55	27	139	97	125	83	195	251	181	223	-1	69	
15	29	43	57	85	99	127	141	155	169	183	211	-1	
