-1	139	97	153	167	83	55	62	146	104	132	188	230	
48	-1	76	90	62	174	202	104	160	216	188	272	244	
35	147	-1	133	175	231	217	161	91	189	105	245	273	
77	21	203	-1	189	147	231	245	105	161	217	259	175	
91	231	21	35	-1	245	273	133	203	147	49	161	217	
22	260	64	50	106	-1	190	78	134	204	162	218	36	
163	135	51	65	79	93	-1	177	37	261	149	107	23	
126	42	56	70	28	14	266	-1	210	98	140	154	182	
70	266	28	196	14	42	168	84	-1	238	252	224	126	
196	14	42	56	84	28	126	168	154	-1	70	182	224	
28	98	168	14	196	56	84	224	182	210	-1	126	238	
42	56	14	28	98	70	196	238	140	252	266	-1	84	
17	31	199	45	73	269	101	255	59	143	157	171	-1	
