-1	70	112	28	196	42	56	14	126	84	98	168	0	210	
155	-1	85	197	113	15	29	183	57	169	141	127	225	239	
184	2	-1	240	100	30	44	170	72	156	58	142	212	226	
143	101	129	-1	157	3	17	45	87	59	171	213	185	73	
4	46	18	32	-1	60	172	74	130	88	186	200	144	214	
204	148	176	64	162	-1	246	232	92	120	134	106	50	36	
148	162	106	134	92	78	-1	260	120	190	36	8	64	22	
93	37	51	219	191	9	177	-1	247	261	233	23	79	205	
37	135	149	163	9	23	219	107	-1	79	191	51	177	233	
177	23	37	233	149	219	51	65	205	-1	247	93	9	135	
164	10	136	94	52	262	206	24	66	108	-1	80	150	220	
10	66	220	38	108	192	234	248	262	164	178	-1	136	150	
221	53	67	109	25	235	263	165	95	193	39	207	-1	249	
139	41	13	167	69	97	83	111	27	265	125	55	181	-1	
