-1	98	42	210	140	56	84	14	168	238	126	0	28	252	
197	-1	15	85	29	169	141	57	239	127	211	155	43	225	
267	253	-1	29	225	85	1	113	99	169	197	239	155	211	
113	183	141	-1	155	253	99	1	197	43	169	57	15	239	
72	100	128	268	-1	44	240	212	184	16	58	86	198	2	
156	72	184	128	114	-1	226	240	16	198	30	142	212	268	
18	4	74	214	172	60	-1	32	46	88	158	200	186	256	
88	270	46	74	144	102	130	-1	172	256	18	186	228	200	
246	64	204	50	92	78	162	36	-1	260	22	106	190	176	
9	51	65	233	79	93	191	177	135	-1	247	219	205	37	
233	37	51	107	177	261	9	205	219	163	-1	191	65	79	
67	11	137	165	151	39	53	81	235	25	95	-1	179	263	
109	165	235	137	39	151	95	53	11	123	270	249	-1	221	
153	111	55	69	167	97	195	27	41	181	13	125	83	-1	
