-1	41	223	97	69	237	83	13	55	167	111	125	139	181	209	
150	-1	52	66	80	178	164	94	108	136	192	206	220	234	248	
132	146	-1	20	6	104	160	188	202	272	258	174	244	34	48	
33	271	215	-1	159	89	229	75	47	243	103	131	5	173	257	
254	142	86	16	-1	212	170	268	128	44	240	2	198	30	184	
27	13	195	153	55	-1	223	69	83	97	139	251	111	41	167	
195	27	13	41	97	125	-1	209	181	69	55	139	153	111	237	
258	202	62	146	90	272	20	-1	34	230	6	160	118	132	104	
160	230	90	188	20	174	104	244	-1	132	118	62	258	272	146	
106	8	1	36	148	204	176	57	218	-1	162	120	92	78	260	
199	255	143	269	59	73	185	171	227	87	-1	157	213	129	31	
187	89	75	201	229	145	33	47	215	19	243	-1	103	257	271	
269	129	45	185	73	31	59	227	143	157	17	171	-1	241	3	
74	4	228	60	102	186	200	214	158	144	46	116	88	-1	18	
62	160	230	118	34	20	90	174	76	188	132	6	202	244	-1	
