-1	3	101	45	87	73	255	227	143	171	157	213	269	17	
113	-1	211	99	155	127	239	141	183	267	71	169	85	29	
186	60	-1	74	172	270	144	256	18	130	46	242	228	200	
137	25	11	-1	4	39	32	53	165	67	81	151	95	235	
232	36	78	106	-1	8	176	22	64	92	190	50	218	246	
200	256	158	228	242	-1	4	18	102	88	32	46	144	60	
182	56	70	224	112	154	-1	84	14	126	28	196	140	168	
35	49	91	133	203	217	161	-1	175	7	63	189	105	147	
30	44	86	58	198	170	268	72	-1	114	128	156	254	240	
241	17	31	157	255	213	45	101	227	-1	199	59	185	143	
57	225	141	15	267	183	99	169	211	85	-1	253	239	1	
118	230	104	90	272	174	132	76	6	202	146	-1	160	34	
127	197	1	169	57	43	211	29	99	71	113	15	-1	155	
131	103	5	173	159	187	229	271	89	75	215	257	47	-1	
